08.04.2020 10:02:50;КДП;вкл. ручной режим
08.04.2020 10:02:50;КДП;вкл. тест режим
08.04.2020 10:02:50;АРП-75;Команда "Сброс"
08.04.2020 10:02:53;АРП-75;вкл. контактор сети
08.04.2020 10:02:53;АРП-75;вкл. тест режим
08.04.2020 10:02:53;АРП-75;вкл. стоп
08.04.2020 10:02:53;АРП-75;вкл. сеть
08.04.2020 10:02:53;АРП-75;вкл. ручной режим
08.04.2020 10:02:54;КДП;выкл. стоп
08.04.2020 10:02:54;КДП;выкл. контактор генератора
08.04.2020 10:02:54;КДП;выкл. ручной режим
08.04.2020 10:02:54;КДП;выкл. тест режим
08.04.2020 10:02:54;КДП;выкл. генератор
08.04.2020 10:02:56;АРП-75;Пользовательский 1
08.04.2020 10:02:56;АРП-75;Пользовательский 2
08.04.2020 10:02:56;АРП-75;Пользовательский 3
08.04.2020 10:02:57;АРП-75;выкл. тест режим
08.04.2020 10:02:57;АРП-75;выкл. ручной режим
08.04.2020 10:02:57;АРП-75;выкл. сеть
08.04.2020 10:02:57;АРП-75;выкл. контактор сети
08.04.2020 10:02:57;АРП-75;выкл. стоп
08.04.2020 10:03:00;АРП-75;Команда "Сброс"
08.04.2020 10:34:49;АРП-75;вкл. сеть
08.04.2020 10:35:13;АРП-75;выкл. контактор генератора
08.04.2020 10:35:18;АРП-75;вкл. контактор сети
08.04.2020 10:35:46;АРП-75;выкл. генератор
10.04.2020 11:25:26;ОРЛ-А;вкл. ручной режим
10.04.2020 11:25:27;ОРЛ-А;выкл. автоматический режим
10.04.2020 11:26:12;ОРЛ-А;вкл. генератор
10.04.2020 11:26:16;ОРЛ-А;Пользовательский 2
10.04.2020 11:26:27;КДП;Команда "Сброс"
10.04.2020 11:26:30;КДП;вкл. стоп
10.04.2020 11:26:30;КДП;вкл. ручной режим
10.04.2020 11:26:30;КДП;вкл. генератор
10.04.2020 11:26:30;ОРЛ-А;вкл. стоп
10.04.2020 11:26:30;КДП;вкл. тест режим
10.04.2020 11:26:30;ОРЛ-А;выкл. генератор
10.04.2020 11:26:30;КДП;вкл. контактор генератора
10.04.2020 11:26:30;ОРЛ-А;выкл. ручной режим
10.04.2020 11:26:35;КДП;выкл. контактор генератора
10.04.2020 11:26:35;КДП;выкл. генератор
10.04.2020 11:26:35;КДП;выкл. стоп
10.04.2020 11:26:35;КДП;выкл. ручной режим
10.04.2020 11:26:35;КДП;выкл. тест режим
10.04.2020 11:27:14;ОРЛ-А;выкл. стоп
10.04.2020 11:27:14;ОРЛ-А;вкл. автоматический режим
12.04.2020 11:35:55;ОРЛ-А;выкл. автоматический режим
12.04.2020 11:35:55;ОРЛ-А;вкл. ручной режим
12.04.2020 11:35:55;ОРЛ-А;вкл. стоп
12.04.2020 11:35:55;ОРЛ-А;выкл. контактор сети
12.04.2020 11:35:55;ОРЛ-А;выкл. сеть
12.04.2020 11:36:04;ОРЛ-А;выкл. стоп
12.04.2020 11:36:04;ОРЛ-А;вкл. контактор сети
12.04.2020 11:36:04;ОРЛ-А;выкл. ручной режим
12.04.2020 11:36:04;ОРЛ-А;вкл. автоматический режим
12.04.2020 11:36:04;ОРЛ-А;вкл. сеть
12.04.2020 11:43:26;ОРЛ-А;выкл. сеть
12.04.2020 11:43:26;ОРЛ-А;выкл. контактор сети
12.04.2020 11:43:26;ОРЛ-А;вкл. стоп
12.04.2020 11:43:26;ОРЛ-А;вкл. ручной режим
12.04.2020 11:43:26;ОРЛ-А;выкл. автоматический режим
12.04.2020 11:43:41;ОРЛ-А;вкл. сеть
12.04.2020 11:43:41;ОРЛ-А;вкл. контактор сети
12.04.2020 11:43:41;ОРЛ-А;выкл. стоп
12.04.2020 11:43:41;ОРЛ-А;выкл. ручной режим
12.04.2020 11:43:41;ОРЛ-А;вкл. автоматический режим
12.04.2020 11:48:46;ОРЛ-А;вкл. ручной режим
12.04.2020 11:48:46;ОРЛ-А;выкл. автоматический режим
12.04.2020 11:48:46;ОРЛ-А;вкл. стоп
12.04.2020 11:48:46;ОРЛ-А;выкл. контактор сети
12.04.2020 11:48:46;ОРЛ-А;выкл. сеть
12.04.2020 11:48:52;ОРЛ-А;выкл. ручной режим
12.04.2020 11:48:52;ОРЛ-А;выкл. стоп
12.04.2020 11:48:52;ОРЛ-А;вкл. контактор сети
12.04.2020 11:48:52;ОРЛ-А;вкл. автоматический режим
12.04.2020 11:48:52;ОРЛ-А;вкл. сеть
12.04.2020 12:09:54;ОРЛ-А;выкл. автоматический режим
12.04.2020 12:09:54;ОРЛ-А;вкл. ручной режим
12.04.2020 12:09:54;ОРЛ-А;вкл. стоп
12.04.2020 12:09:54;ОРЛ-А;выкл. сеть
12.04.2020 12:09:54;ОРЛ-А;выкл. контактор сети
12.04.2020 12:09:59;ОРЛ-А;выкл. ручной режим
12.04.2020 12:09:59;ОРЛ-А;выкл. стоп
12.04.2020 12:09:59;ОРЛ-А;вкл. контактор сети
12.04.2020 12:09:59;ОРЛ-А;вкл. сеть
12.04.2020 12:09:59;ОРЛ-А;вкл. автоматический режим
12.04.2020 13:21:42;ОРЛ-А;выкл. автоматический режим
12.04.2020 13:21:42;ОРЛ-А;выкл. контактор сети
12.04.2020 13:21:42;ОРЛ-А;выкл. сеть
12.04.2020 13:21:42;ОРЛ-А;вкл. ручной режим
12.04.2020 13:21:42;ОРЛ-А;вкл. стоп
12.04.2020 13:21:47;ОРЛ-А;вкл. сеть
12.04.2020 13:21:47;ОРЛ-А;вкл. контактор сети
12.04.2020 13:21:47;ОРЛ-А;выкл. стоп
12.04.2020 13:21:47;ОРЛ-А;выкл. ручной режим
12.04.2020 13:21:47;ОРЛ-А;вкл. автоматический режим
12.04.2020 13:38:33;ОРЛ-А;вкл. ручной режим
12.04.2020 13:38:33;ОРЛ-А;выкл. автоматический режим
12.04.2020 13:38:33;ОРЛ-А;вкл. стоп
12.04.2020 13:38:33;ОРЛ-А;выкл. контактор сети
12.04.2020 13:38:33;ОРЛ-А;выкл. сеть
12.04.2020 13:38:44;ОРЛ-А;вкл. контактор сети
12.04.2020 13:38:44;ОРЛ-А;выкл. стоп
12.04.2020 13:38:44;ОРЛ-А;выкл. ручной режим
12.04.2020 13:38:44;ОРЛ-А;вкл. автоматический режим
12.04.2020 13:38:44;ОРЛ-А;вкл. сеть
12.04.2020 13:53:53;ОРЛ-А;выкл. сеть
12.04.2020 13:53:53;ОРЛ-А;выкл. контактор сети
12.04.2020 13:53:53;ОРЛ-А;вкл. стоп
12.04.2020 13:53:53;ОРЛ-А;вкл. ручной режим
12.04.2020 13:53:53;ОРЛ-А;выкл. автоматический режим
12.04.2020 13:53:59;ОРЛ-А;вкл. контактор сети
12.04.2020 13:53:59;ОРЛ-А;вкл. автоматический режим
12.04.2020 13:53:59;ОРЛ-А;вкл. сеть
12.04.2020 13:53:59;ОРЛ-А;выкл. стоп
12.04.2020 13:53:59;ОРЛ-А;выкл. ручной режим
12.04.2020 14:13:16;ОРЛ-А;выкл. сеть
12.04.2020 14:13:16;ОРЛ-А;выкл. контактор сети
12.04.2020 14:13:16;ОРЛ-А;вкл. стоп
12.04.2020 14:13:16;ОРЛ-А;вкл. ручной режим
12.04.2020 14:13:16;ОРЛ-А;выкл. автоматический режим
12.04.2020 14:13:23;ОРЛ-А;вкл. автоматический режим
12.04.2020 14:13:23;ОРЛ-А;вкл. сеть
12.04.2020 14:13:23;ОРЛ-А;вкл. контактор сети
12.04.2020 14:13:23;ОРЛ-А;выкл. стоп
12.04.2020 14:13:23;ОРЛ-А;выкл. ручной режим
12.04.2020 14:31:57;ОРЛ-А;выкл. автоматический режим
12.04.2020 14:31:57;ОРЛ-А;вкл. ручной режим
12.04.2020 14:31:57;ОРЛ-А;вкл. стоп
12.04.2020 14:31:57;ОРЛ-А;выкл. сеть
12.04.2020 14:31:57;ОРЛ-А;выкл. контактор сети
12.04.2020 14:32:02;ОРЛ-А;вкл. сеть
12.04.2020 14:32:02;ОРЛ-А;вкл. контактор сети
12.04.2020 14:32:02;ОРЛ-А;выкл. стоп
12.04.2020 14:32:02;ОРЛ-А;выкл. ручной режим
12.04.2020 14:32:02;ОРЛ-А;вкл. автоматический режим
12.04.2020 14:57:28;ОРЛ-А;выкл. сеть
12.04.2020 14:57:28;ОРЛ-А;вкл. ручной режим
12.04.2020 14:57:28;ОРЛ-А;выкл. автоматический режим
12.04.2020 14:57:28;ОРЛ-А;вкл. стоп
12.04.2020 14:57:28;ОРЛ-А;выкл. контактор сети
12.04.2020 14:57:33;ОРЛ-А;вкл. сеть
12.04.2020 14:57:33;ОРЛ-А;вкл. контактор сети
12.04.2020 14:57:33;ОРЛ-А;выкл. стоп
12.04.2020 14:57:33;ОРЛ-А;выкл. ручной режим
12.04.2020 14:57:33;ОРЛ-А;вкл. автоматический режим
12.04.2020 15:16:00;ОРЛ-А;вкл. стоп
12.04.2020 15:16:00;ОРЛ-А;выкл. автоматический режим
12.04.2020 15:16:00;ОРЛ-А;вкл. ручной режим
12.04.2020 15:16:00;ОРЛ-А;выкл. контактор сети
12.04.2020 15:16:00;ОРЛ-А;выкл. сеть
12.04.2020 15:16:05;ОРЛ-А;выкл. ручной режим
12.04.2020 15:16:05;ОРЛ-А;вкл. сеть
12.04.2020 15:16:05;ОРЛ-А;вкл. автоматический режим
12.04.2020 15:16:05;ОРЛ-А;вкл. контактор сети
12.04.2020 15:16:05;ОРЛ-А;выкл. стоп
12.04.2020 15:26:01;ОРЛ-А;выкл. контактор сети
12.04.2020 15:26:01;ОРЛ-А;вкл. стоп
12.04.2020 15:26:01;ОРЛ-А;вкл. ручной режим
12.04.2020 15:26:01;ОРЛ-А;выкл. автоматический режим
12.04.2020 15:26:01;ОРЛ-А;выкл. сеть
12.04.2020 15:26:11;ОРЛ-А;выкл. ручной режим
12.04.2020 15:26:11;ОРЛ-А;вкл. сеть
12.04.2020 15:26:11;ОРЛ-А;вкл. контактор сети
12.04.2020 15:26:11;ОРЛ-А;вкл. автоматический режим
12.04.2020 15:26:11;ОРЛ-А;выкл. стоп
12.04.2020 15:57:35;ОРЛ-А;вкл. стоп
12.04.2020 15:57:35;ОРЛ-А;выкл. контактор сети
12.04.2020 15:57:35;ОРЛ-А;вкл. ручной режим
12.04.2020 15:57:35;ОРЛ-А;выкл. автоматический режим
12.04.2020 15:57:35;ОРЛ-А;выкл. сеть
12.04.2020 15:57:40;ОРЛ-А;выкл. стоп
12.04.2020 15:57:40;ОРЛ-А;выкл. ручной режим
12.04.2020 15:57:40;ОРЛ-А;вкл. контактор сети
12.04.2020 15:57:40;ОРЛ-А;вкл. сеть
12.04.2020 15:57:40;ОРЛ-А;вкл. автоматический режим
13.04.2020 10:10:50;КРМ 037;выкл. контактор сети
13.04.2020 10:10:52;КРМ 037;Пользовательский 1
13.04.2020 10:10:53;КРМ 037;выкл. сеть
13.04.2020 10:11:11;КРМ 037;Пользовательский 2
13.04.2020 10:11:12;КРМ 037;вкл. контактор генератора
13.04.2020 10:11:12;КРМ 037;вкл. генератор
13.04.2020 10:11:55;КРМ 037;Команда "Сброс"
13.04.2020 10:30:37;КРМ 037;вкл. сеть
13.04.2020 10:31:04;КРМ 037;выкл. контактор генератора
13.04.2020 10:31:10;КРМ 037;вкл. контактор сети
13.04.2020 10:33:06;КРМ 037;выкл. генератор
15.04.2020 10:27:29;АРП-75;вкл. ручной режим
15.04.2020 10:27:29;АРП-75;выкл. автоматический режим
15.04.2020 10:30:50;АРП-75;Пользовательский 1
15.04.2020 10:30:51;АРП-75;выкл. контактор сети
15.04.2020 10:30:51;АРП-75;выкл. сеть
15.04.2020 10:30:56;АРП-75;вкл. контактор сети
15.04.2020 10:30:56;АРП-75;вкл. сеть
15.04.2020 10:31:03;АРП-75;Команда "Сброс"
15.04.2020 10:31:38;АРП-75;выкл. контактор сети
15.04.2020 10:31:43;АРП-75;вкл. контактор сети
15.04.2020 10:31:47;АРП-75;вкл. автоматический режим
15.04.2020 10:31:47;АРП-75;выкл. ручной режим
15.04.2020 10:32:00;АРП-75;Пользовательский 1
15.04.2020 10:32:01;АРП-75;выкл. сеть
15.04.2020 10:32:01;АРП-75;выкл. контактор сети
15.04.2020 10:32:04;АРП-75;Команда "Сброс"
15.04.2020 10:32:09;АРП-75;Пользовательский 2
15.04.2020 10:32:14;АРП-75;Пользовательский 3
15.04.2020 10:32:15;АРП-75;вкл. контактор генератора
15.04.2020 10:32:15;АРП-75;вкл. генератор
15.04.2020 10:32:33;АРП-75;Команда "Сброс"
15.04.2020 10:32:35;АРП-75;вкл. сеть
15.04.2020 10:32:35;АРП-75;вкл. тест режим
15.04.2020 10:32:35;АРП-75;вкл. ручной режим
15.04.2020 10:32:35;АРП-75;вкл. контактор сети
15.04.2020 10:32:35;АРП-75;вкл. стоп
15.04.2020 10:32:40;АРП-75;выкл. сеть
15.04.2020 10:32:40;АРП-75;выкл. тест режим
15.04.2020 10:32:40;АРП-75;выкл. ручной режим
15.04.2020 10:32:40;АРП-75;выкл. контактор сети
15.04.2020 10:32:40;АРП-75;выкл. стоп
15.04.2020 10:33:12;АРП-75;вкл. сеть
15.04.2020 10:33:32;АРП-75;выкл. контактор генератора
15.04.2020 10:33:36;АРП-75;вкл. контактор сети
15.04.2020 10:34:04;АРП-75;выкл. генератор
16.04.2020 0:33:52;ОРЛ-Т;Связь с контроллером отсутсвует
16.04.2020 0:33:53;КДП;вкл. автоматический режим
16.04.2020 0:33:53;АРП-75;вкл. автоматический режим
16.04.2020 0:33:53;КРМ 037;вкл. контактор сети
16.04.2020 0:33:53;КРМ 037;вкл. автоматический режим
16.04.2020 0:33:53;ПРЦ;вкл. сеть
16.04.2020 0:33:53;ПРЦ;вкл. контактор сети
16.04.2020 0:33:53;ПРЦ;вкл. ручной режим
16.04.2020 0:33:53;ОРЛ-А;вкл. сеть
16.04.2020 0:33:53;ОРЛ-А;вкл. контактор сети
16.04.2020 0:33:53;ОРЛ-А;вкл. автоматический режим
16.04.2020 0:33:53;КДП;вкл. сеть
16.04.2020 0:33:53;КРМ 037;вкл. сеть
16.04.2020 0:33:53;АРП-75;вкл. сеть
16.04.2020 0:33:53;АРП-75;вкл. контактор сети
16.04.2020 0:33:53;КДП;вкл. контактор сети
16.04.2020 0:34:01;КРМ 037;Команда "Сброс"
16.04.2020 0:34:05;КРМ 037;вкл. контактор генератора
16.04.2020 0:34:05;КРМ 037;вкл. генератор
16.04.2020 0:34:05;КРМ 037;вкл. стоп
16.04.2020 0:34:05;КРМ 037;вкл. ручной режим
16.04.2020 0:34:05;КРМ 037;вкл. тест режим
16.04.2020 0:34:09;КРМ 037;выкл. генератор
16.04.2020 0:34:09;КРМ 037;выкл. контактор генератора
16.04.2020 0:34:09;КРМ 037;выкл. стоп
16.04.2020 0:34:09;КРМ 037;выкл. тест режим
16.04.2020 0:34:09;КРМ 037;выкл. ручной режим
16.04.2020 11:08:45;ПРЦ;Пользовательский 1
16.04.2020 11:08:46;ПРЦ;выкл. контактор сети
16.04.2020 11:08:46;ПРЦ;выкл. сеть
16.04.2020 11:08:47;ПРЦ;Команда "Сброс"
16.04.2020 11:08:51;ПРЦ;вкл. стоп
16.04.2020 11:08:51;ПРЦ;вкл. тест режим
16.04.2020 11:08:51;ПРЦ;вкл. генератор
16.04.2020 11:08:51;ПРЦ;вкл. контактор генератора
16.04.2020 11:08:51;ПРЦ;вкл. контактор сети
16.04.2020 11:08:51;ПРЦ;вкл. сеть
16.04.2020 11:08:51;ПРЦ;вкл. автоматический режим
16.04.2020 11:08:56;ПРЦ;выкл. генератор
16.04.2020 11:08:56;ПРЦ;выкл. автоматический режим
16.04.2020 11:08:56;ПРЦ;выкл. стоп
16.04.2020 11:08:56;ПРЦ;выкл. контактор генератора
16.04.2020 11:08:56;ПРЦ;выкл. контактор сети
16.04.2020 11:08:56;ПРЦ;выкл. сеть
16.04.2020 11:08:56;ПРЦ;выкл. тест режим
16.04.2020 11:09:02;ПРЦ;вкл. сеть
16.04.2020 11:09:02;ПРЦ;вкл. контактор сети
16.04.2020 11:09:07;ПРЦ;выкл. контактор сети
16.04.2020 11:09:11;ПРЦ;Пользовательский 1
16.04.2020 11:09:12;ПРЦ;выкл. сеть
16.04.2020 11:09:13;ПРЦ;Команда "Сброс"
16.04.2020 11:09:17;ПРЦ;вкл. генератор
16.04.2020 11:09:17;ПРЦ;вкл. контактор сети
16.04.2020 11:09:17;ПРЦ;вкл. контактор генератора
16.04.2020 11:09:17;ПРЦ;вкл. автоматический режим
16.04.2020 11:09:17;ПРЦ;вкл. тест режим
16.04.2020 11:09:17;ПРЦ;вкл. стоп
16.04.2020 11:09:17;ПРЦ;вкл. сеть
16.04.2020 11:09:23;ПРЦ;выкл. генератор
16.04.2020 11:09:23;ПРЦ;выкл. контактор сети
16.04.2020 11:09:23;ПРЦ;выкл. сеть
16.04.2020 11:09:23;ПРЦ;выкл. стоп
16.04.2020 11:09:23;ПРЦ;выкл. автоматический режим
16.04.2020 11:09:23;ПРЦ;выкл. контактор генератора
16.04.2020 11:09:23;ПРЦ;выкл. тест режим
16.04.2020 11:34:21;ПРЦ;выкл. ручной режим
16.04.2020 11:34:21;ПРЦ;вкл. автоматический режим
16.04.2020 11:34:40;ПРЦ;Пользовательский 2
16.04.2020 11:34:41;ПРЦ;вкл. контактор генератора
16.04.2020 11:34:41;ПРЦ;вкл. генератор
16.04.2020 11:34:48;ПРЦ;Команда "Сброс"
16.04.2020 11:34:52;ПРЦ;вкл. тест режим
16.04.2020 11:34:52;ПРЦ;вкл. ручной режим
16.04.2020 11:34:52;ПРЦ;вкл. стоп
16.04.2020 11:34:52;ПРЦ;вкл. сеть
16.04.2020 11:34:52;ПРЦ;вкл. контактор сети
16.04.2020 11:34:57;ПРЦ;выкл. тест режим
16.04.2020 11:34:57;ПРЦ;выкл. ручной режим
16.04.2020 11:34:57;ПРЦ;выкл. стоп
16.04.2020 11:34:57;ПРЦ;выкл. контактор сети
16.04.2020 11:34:57;ПРЦ;выкл. сеть
16.04.2020 12:04:36;ПРЦ;вкл. сеть
16.04.2020 12:05:08;ПРЦ;вкл. контактор сети
16.04.2020 12:05:08;ПРЦ;выкл. контактор генератора
16.04.2020 12:07:09;ПРЦ;выкл. генератор
16.04.2020 12:07:31;ПРЦ;вкл. ручной режим
16.04.2020 12:07:31;ПРЦ;выкл. автоматический режим
16.04.2020 16:23:46;ОРЛ-А;выкл. сеть
16.04.2020 16:23:46;ОРЛ-А;выкл. контактор сети
16.04.2020 16:23:47;ОРЛ-А;выкл. автоматический режим
16.04.2020 16:23:47;ОРЛ-А;вкл. ручной режим
16.04.2020 16:23:47;ОРЛ-А;вкл. стоп
16.04.2020 16:23:51;ОРЛ-А;выкл. стоп
16.04.2020 16:23:51;ОРЛ-А;вкл. контактор сети
16.04.2020 16:23:51;ОРЛ-А;вкл. автоматический режим
16.04.2020 16:23:51;ОРЛ-А;вкл. сеть
16.04.2020 16:23:51;ОРЛ-А;выкл. ручной режим
16.04.2020 16:34:50;ОРЛ-А;выкл. автоматический режим
16.04.2020 16:34:50;ОРЛ-А;выкл. контактор сети
16.04.2020 16:34:50;ОРЛ-А;выкл. сеть
16.04.2020 16:34:50;ОРЛ-А;вкл. стоп
16.04.2020 16:34:50;ОРЛ-А;вкл. ручной режим
16.04.2020 16:34:55;ОРЛ-А;вкл. контактор сети
16.04.2020 16:34:55;ОРЛ-А;вкл. сеть
16.04.2020 16:34:55;ОРЛ-А;выкл. ручной режим
16.04.2020 16:34:55;ОРЛ-А;вкл. автоматический режим
16.04.2020 16:34:55;ОРЛ-А;выкл. стоп
17.04.2020 14:04:33;ОРЛ-А;вкл. ручной режим
17.04.2020 14:04:33;ОРЛ-А;выкл. сеть
17.04.2020 14:04:33;ОРЛ-А;выкл. контактор сети
17.04.2020 14:04:33;ОРЛ-А;вкл. стоп
17.04.2020 14:04:33;ОРЛ-А;выкл. автоматический режим
17.04.2020 14:04:37;ОРЛ-А;вкл. сеть
17.04.2020 14:04:37;ОРЛ-А;вкл. контактор сети
17.04.2020 14:04:37;ОРЛ-А;выкл. ручной режим
17.04.2020 14:04:37;ОРЛ-А;вкл. автоматический режим
17.04.2020 14:04:37;ОРЛ-А;выкл. стоп
20.04.2020 11:39:06;КРМ 037;вкл. ручной режим
20.04.2020 11:39:07;КРМ 037;выкл. автоматический режим
20.04.2020 11:40:43;КРМ 037;Связь с контроллером отсутсвует
20.04.2020 11:40:54;ПРЦ;Команда "Сброс"
20.04.2020 11:40:58;ПРЦ;вкл. контактор генератора
20.04.2020 11:40:58;ПРЦ;вкл. генератор
20.04.2020 11:40:58;ПРЦ;вкл. стоп
20.04.2020 11:40:58;ПРЦ;вкл. тест режим
20.04.2020 11:40:58;ПРЦ;вкл. автоматический режим
20.04.2020 11:41:01;КРМ 037;вкл. стоп
20.04.2020 11:41:01;КРМ 037;выкл. ручной режим
20.04.2020 11:41:03;ПРЦ;выкл. тест режим
20.04.2020 11:41:03;ПРЦ;выкл. стоп
20.04.2020 11:41:03;ПРЦ;выкл. автоматический режим
20.04.2020 11:41:03;ПРЦ;выкл. генератор
20.04.2020 11:41:03;ПРЦ;выкл. контактор генератора
20.04.2020 11:41:04;КРМ 037;Связь с контроллером восстановлена
20.04.2020 11:41:52;КРМ 037;выкл. стоп
20.04.2020 11:41:52;КРМ 037;вкл. автоматический режим
20.04.2020 11:42:20;КРМ 037;вкл. ручной режим
20.04.2020 11:42:20;КРМ 037;выкл. автоматический режим
20.04.2020 11:43:07;КРМ 037;выкл. ручной режим
20.04.2020 11:43:07;КРМ 037;вкл. автоматический режим
21.04.2020 11:48:04;ОРЛ-А;вкл. ручной режим
21.04.2020 11:48:04;ОРЛ-А;выкл. автоматический режим
21.04.2020 11:49:00;ОРЛ-А;Пользовательский 2
21.04.2020 11:49:02;ОРЛ-А;вкл. генератор
21.04.2020 11:49:09;ОРЛ-А;Команда "Сброс"
21.04.2020 11:50:06;ОРЛ-А;вкл. стоп
21.04.2020 11:50:06;ОРЛ-А;выкл. ручной режим
21.04.2020 11:50:06;ОРЛ-А;выкл. генератор
21.04.2020 11:53:25;ОРЛ-А;Связь с контроллером отсутсвует
21.04.2020 11:53:31;ОРЛ-А;Команда "Сброс"
21.04.2020 11:53:51;ОРЛ-А;выкл. стоп
21.04.2020 11:53:51;ОРЛ-А;вкл. автоматический режим
21.04.2020 11:54:00;ОРЛ-А;Связь с контроллером восстановлена
21.04.2020 11:54:36;ОРЛ-А;Связь с контроллером отсутсвует
21.04.2020 11:54:40;ОРЛ-А;Команда "Сброс"
21.04.2020 11:54:41;ОРЛ-А;вкл. генератор
21.04.2020 11:54:41;ОРЛ-А;вкл. контактор генератора
21.04.2020 11:54:41;ОРЛ-А;выкл. сеть
21.04.2020 11:54:41;ОРЛ-А;выкл. контактор сети
21.04.2020 11:54:45;ОРЛ-А;Пользовательский 1
21.04.2020 11:54:45;ОРЛ-А;Пользовательский 2
21.04.2020 11:54:48;ОРЛ-А;Команда "Сброс"
21.04.2020 11:54:50;ОРЛ-А;Связь с контроллером восстановлена
21.04.2020 11:57:19;ОРЛ-А;вкл. сеть
21.04.2020 11:57:49;ОРЛ-А;вкл. контактор сети
21.04.2020 11:57:49;ОРЛ-А;выкл. контактор генератора
21.04.2020 11:59:54;ОРЛ-А;выкл. генератор
21.04.2020 13:26:18;ОРЛ-А;выкл. автоматический режим
21.04.2020 13:26:18;ОРЛ-А;вкл. ручной режим
21.04.2020 13:26:32;ОРЛ-А;Пользовательский 2
21.04.2020 13:26:33;ОРЛ-А;вкл. генератор
21.04.2020 13:26:52;ОРЛ-А;Команда "Сброс"
21.04.2020 13:26:55;ОРЛ-А;вкл. контактор генератора
21.04.2020 13:26:55;ОРЛ-А;вкл. стоп
21.04.2020 13:26:55;ОРЛ-А;вкл. тест режим
21.04.2020 13:26:55;ОРЛ-А;вкл. автоматический режим
21.04.2020 13:26:59;ОРЛ-А;выкл. стоп
21.04.2020 13:26:59;ОРЛ-А;выкл. автоматический режим
21.04.2020 13:26:59;ОРЛ-А;выкл. тест режим
21.04.2020 13:26:59;ОРЛ-А;выкл. контактор генератора
21.04.2020 13:27:12;ОРЛ-А;вкл. стоп
21.04.2020 13:27:12;ОРЛ-А;выкл. генератор
21.04.2020 13:27:12;ОРЛ-А;выкл. ручной режим
21.04.2020 13:27:24;ОРЛ-А;выкл. стоп
21.04.2020 13:27:24;ОРЛ-А;вкл. автоматический режим
21.04.2020 14:05:58;ОРЛ-А;Связь с контроллером отсутсвует
21.04.2020 14:06:02;ОРЛ-А;Команда "Сброс"
21.04.2020 14:06:07;ОРЛ-А;Пользовательский 1
21.04.2020 14:06:07;ОРЛ-А;Пользовательский 2
21.04.2020 14:06:08;ОРЛ-А;выкл. сеть
21.04.2020 14:06:08;ОРЛ-А;выкл. контактор сети
21.04.2020 14:06:08;ОРЛ-А;вкл. контактор генератора
21.04.2020 14:06:08;ОРЛ-А;вкл. генератор
21.04.2020 14:06:10;ОРЛ-А;Команда "Сброс"
21.04.2020 14:06:11;ОРЛ-А;Связь с контроллером восстановлена
21.04.2020 14:08:57;ОРЛ-А;выкл. автоматический режим
21.04.2020 14:08:57;ОРЛ-А;вкл. ручной режим
21.04.2020 14:09:06;ОРЛ-А;вкл. стоп
21.04.2020 14:09:06;ОРЛ-А;выкл. ручной режим
21.04.2020 14:09:06;ОРЛ-А;выкл. контактор генератора
21.04.2020 14:09:10;ОРЛ-А;вкл. сеть
21.04.2020 14:09:10;ОРЛ-А;вкл. контактор сети
21.04.2020 14:09:19;ОРЛ-А;выкл. стоп
21.04.2020 14:09:19;ОРЛ-А;вкл. автоматический режим
21.04.2020 14:09:28;ОРЛ-А;Команда "Сброс"
21.04.2020 14:09:32;ОРЛ-А;вкл. тест режим
21.04.2020 14:09:32;ОРЛ-А;вкл. контактор генератора
21.04.2020 14:09:32;ОРЛ-А;вкл. стоп
21.04.2020 14:09:32;ОРЛ-А;вкл. ручной режим
21.04.2020 14:09:37;ОРЛ-А;выкл. тест режим
21.04.2020 14:09:37;ОРЛ-А;выкл. ручной режим
21.04.2020 14:09:37;ОРЛ-А;выкл. контактор генератора
21.04.2020 14:09:37;ОРЛ-А;выкл. стоп
21.04.2020 14:12:14;ОРЛ-А;выкл. генератор
22.04.2020 14:02:10;ОРЛ-А;вкл. ручной режим
22.04.2020 14:02:10;ОРЛ-А;выкл. автоматический режим
22.04.2020 14:54:48;ОРЛ-А;вкл. автоматический режим
22.04.2020 14:54:48;ОРЛ-А;выкл. ручной режим
22.04.2020 14:59:08;ОРЛ-А;вкл. ручной режим
22.04.2020 14:59:08;ОРЛ-А;выкл. автоматический режим
22.04.2020 15:30:55;ОРЛ-А;вкл. автоматический режим
22.04.2020 15:30:55;ОРЛ-А;выкл. ручной режим
23.04.2020 9:30:22;ОРЛ-А;выкл. автоматический режим
23.04.2020 9:30:22;ОРЛ-А;вкл. ручной режим
23.04.2020 9:31:21;ОРЛ-А;выкл. ручной режим
23.04.2020 9:31:21;ОРЛ-А;вкл. стоп
23.04.2020 9:31:36;ОРЛ-А;выкл. стоп
23.04.2020 9:31:36;ОРЛ-А;вкл. ручной режим
23.04.2020 9:31:45;ОРЛ-А;вкл. генератор
23.04.2020 9:31:48;ОРЛ-А;Пользовательский 2
23.04.2020 9:32:07;ОРЛ-А;Команда "Сброс"
23.04.2020 9:32:08;ОРЛ-А;выкл. ручной режим
23.04.2020 9:32:08;ОРЛ-А;вкл. стоп
23.04.2020 9:32:08;ОРЛ-А;выкл. генератор
23.04.2020 9:32:11;ОРЛ-А;вкл. контактор генератора
23.04.2020 9:32:11;ОРЛ-А;вкл. генератор
23.04.2020 9:32:11;ОРЛ-А;вкл. ручной режим
23.04.2020 9:32:11;ОРЛ-А;вкл. тест режим
